Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceAccount,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,P:System.ServiceProcess.ServiceProcessInstaller.Account,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,T:System.ServiceProcess.ServiceProcessInstaller,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,11,12,M:System.ServiceProcess.ServiceProcessInstaller.#ctor,,,,,var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,9,8,M:System.Configuration.Install.Installer.#ctor,,,,,"public ProjectInstaller()          {              var processInstaller = new ServiceProcessInstaller              {                  Account = ServiceAccount.LocalSystem              };                var serviceInstaller = new ServiceInstaller              {                  ServiceName = ""ContosoClaimsExporter"",                  DisplayName = ""Contoso Claims Exporter"",                  Description = ""Exports claims to CSV on a schedule."",                  StartType = ServiceStartMode.Automatic              };                Installers.Add(processInstaller);              Installers.Add(serviceInstaller);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ProjectInstaller.cs,7,36,T:System.Configuration.Install.Installer,,,,,Installer
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\Program.cs,8,12,T:System.ServiceProcess.ServiceBase,,,,,ServiceBase.Run(new ServiceBase[] { new ClaimsExporterService() });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\Program.cs,8,12,M:System.ServiceProcess.ServiceBase.Run(System.ServiceProcess.ServiceBase[]),,,,,ServiceBase.Run(new ServiceBase[] { new ClaimsExporterService() });
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,30,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,_timer = new Timer(TimeSpan.FromMinutes(minutes).TotalMilliseconds) { AutoReset = true };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,21,12,P:System.ServiceProcess.ServiceBase.AutoLog,,,,,AutoLog = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,20,12,P:System.ServiceProcess.ServiceBase.CanPauseAndContinue,,,,,CanPauseAndContinue = false;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,19,12,P:System.ServiceProcess.ServiceBase.CanStop,,,,,CanStop = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,18,12,P:System.ServiceProcess.ServiceBase.ServiceName,,,,,"ServiceName = ""ContosoClaimsExporter"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,16,8,M:System.ServiceProcess.ServiceBase.#ctor,,,,,"public ClaimsExporterService()          {              ServiceName = ""ContosoClaimsExporter"";              CanStop = true;              CanPauseAndContinue = false;              AutoLog = true;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,21,12,P:System.ServiceProcess.ServiceBase.AutoLog,,,,,AutoLog = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,20,12,P:System.ServiceProcess.ServiceBase.CanPauseAndContinue,,,,,CanPauseAndContinue = false;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,19,12,P:System.ServiceProcess.ServiceBase.CanStop,,,,,CanStop = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,18,12,P:System.ServiceProcess.ServiceBase.ServiceName,,,,,"ServiceName = ""ContosoClaimsExporter"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,16,8,M:System.ServiceProcess.ServiceBase.#ctor,,,,,"public ClaimsExporterService()          {              ServiceName = ""ContosoClaimsExporter"";              CanStop = true;              CanPauseAndContinue = false;              AutoLog = true;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ClaimsExporterService.cs,12,41,T:System.ServiceProcess.ServiceBase,,,,,ServiceBase
Binding.0004,AutoGenerateBindingRedirects not set and no manual redirects,Active,Potential,1,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,File,ContosoInsurance.Worker\ContosoInsurance.Worker.csproj,,,,,,,,"AutoGenerateBindingRedirects is not set in ContosoInsurance.Worker.csproj, no manual redirects found"
